CategoryCode,ItemCode,Week,id,WeeklySales
category_2,172033,w4,16,7
category_2,1071115,w4,16,5
category_3,1101661,w4,16,53
category_1,142756,w4,16,62
category_2,836152,w4,16,32
category_2,1006108,w4,16,77
category_2,40759,w4,16,59
category_2,1101562,w4,16,14
category_2,50785,w4,16,19
category_2,1006090,w4,16,19
category_1,35584,w4,16,22
category_2,41830,w4,16,14
category_1,43657,w4,16,9
category_1,1084498,w4,16,31
category_3,1063600,w4,16,8
category_2,87046,w4,16,13
category_2,99079,w4,16,12
category_3,1066570,w4,16,22
category_1,1067119,w4,16,32
category_1,755584,w4,16,66
category_1,59047,w4,16,37
category_1,3427,w4,16,32
category_2,1070836,w4,16,9
category_2,172582,w4,16,23
category_2,903976,w4,16,22
category_2,1105018,w4,16,10
category_2,836125,w4,16,31
category_2,1044502,w4,16,11
category_2,64978,w4,16,4
category_2,20824,w4,16,126
category_4,731104,w4,16,10
category_1,1032568,w4,16,17
category_2,130993,w4,16,29
category_2,877624,w4,16,25
category_2,173617,w4,16,29
category_1,76399,w4,16,39
category_3,893824,w4,16,55
category_2,210868,w4,16,16
category_3,1060630,w4,16,18
category_4,872260,w4,16,36
category_3,1081060,w4,16,16
category_1,35449,w4,16,15
category_1,1047967,w4,16,171
category_1,371104,w4,16,16
category_2,30877,w4,16,64
category_2,110320,w4,16,54
category_1,1032550,w4,16,12
category_2,174436,w4,16,45
category_1,35530,w4,16,17
category_4,1003183,w4,16,11
category_3,37861,w4,16,144
category_2,262384,w4,16,20
category_1,42424,w4,16,61
category_1,1058713,w4,16,41
category_1,379249,w4,16,45
category_4,836584,w4,16,38
category_2,865933,w4,16,24
category_1,36898,w4,16,90
category_1,416212,w4,16,7
category_3,131983,w4,16,24
category_1,38518,w4,16,17
category_2,1006099,w4,16,14
category_1,1032586,w4,16,24
category_1,37510,w4,16,7
category_1,1075651,w4,16,6
category_2,43630,w4,16,22
category_4,245581,w4,16,136
category_2,1105009,w4,16,6
category_2,65788,w4,16,8
category_2,906595,w4,16,9
category_2,399220,w4,16,25
category_1,1032532,w4,16,93
category_2,213802,w4,16,9
category_2,1076938,w4,16,2
category_1,1090105,w4,16,6
category_2,858886,w4,16,10
category_1,124774,w4,16,49
category_2,1105027,w4,16,6
category_1,1032541,w4,16,75
category_4,1003147,w4,16,212
category_2,837943,w4,16,55
category_1,1032559,w4,16,27
category_1,1044682,w4,16,52
category_2,1101571,w4,16,57
category_2,59749,w4,16,47
category_1,371239,w4,16,16
category_4,123307,w4,16,539
category_2,687616,w4,16,15
category_1,839374,w4,16,55
category_2,225259,w4,16,20
category_3,397213,w4,16,27
category_2,838456,w4,16,23
category_1,839356,w4,16,35
category_2,1103056,w4,16,16
category_2,23569,w4,16,20
category_2,906586,w4,16,10
category_1,1044610,w4,16,17
category_3,1090024,w4,16,29
category_1,1081321,w4,16,22
category_3,1047130,w4,16,52
category_2,118033,w4,16,14
category_4,1074823,w4,16,59
category_1,1061341,w4,16,12
category_2,913561,w4,16,10
category_1,1049776,w4,16,18
category_3,132334,w4,16,22
category_2,117610,w4,16,11
category_2,267496,w4,16,10
category_1,42496,w4,16,35
category_2,999403,w4,16,13
category_3,7666,w4,16,26
category_2,39436,w4,16,14
category_2,9925,w4,16,9
category_1,1056463,w4,16,43
category_1,145330,w4,16,9
category_2,1092184,w4,16,20
category_1,1077118,w4,16,18
category_2,1071124,w4,16,16
category_1,1044619,w4,16,29
category_2,75886,w4,16,9
category_2,267478,w4,16,9
category_4,1082743,w4,16,9
category_4,1024810,w4,16,36
category_4,753613,w4,16,59
category_2,111382,w4,16,11
category_2,1076929,w4,16,3
category_1,48940,w4,16,25
category_2,1098502,w4,16,2
category_2,1090276,w4,16,6
category_3,1081078,w4,16,15
category_1,1030948,w4,16,3
category_1,1068883,w4,16,1
category_2,211309,w4,16,3
category_2,1070818,w4,16,1
category_1,1081339,w4,16,3
category_2,1006009,w4,16,1
category_2,745945,w1,17,15
category_3,132334,w1,17,23
category_1,1084498,w1,17,25
category_1,370195,w1,17,29
category_1,839374,w1,17,48
category_1,145330,w1,17,14
category_1,1050046,w1,17,42
category_1,755584,w1,17,95
category_1,1090114,w1,17,2
category_3,88450,w1,17,83
category_2,124954,w1,17,8
category_3,1060630,w1,17,20
category_2,836125,w1,17,24
category_3,397213,w1,17,24
category_2,1026871,w1,17,16
category_1,1044682,w1,17,45
category_1,416212,w1,17,9
category_2,1006090,w1,17,36
category_3,37861,w1,17,126
category_2,172033,w1,17,9
category_1,1032541,w1,17,267
category_3,1047130,w1,17,68
category_2,43630,w1,17,36
category_4,731104,w1,17,10
category_1,38518,w1,17,12
category_2,50785,w1,17,29
category_3,131983,w1,17,29
category_1,3427,w1,17,34
category_2,57058,w1,17,16
category_1,42496,w1,17,37
category_4,1003156,w1,17,182
category_2,865933,w1,17,11
category_1,86992,w1,17,72
category_1,1032550,w1,17,11
category_2,399220,w1,17,17
category_2,815101,w1,17,30
category_2,1067092,w1,17,87
category_2,99079,w1,17,36
category_4,1060909,w1,17,71
category_3,7666,w1,17,28
category_1,24136,w1,17,55
category_2,111436,w1,17,17
category_2,9925,w1,17,14
category_2,132028,w1,17,198
category_2,40759,w1,17,38
category_3,1090024,w1,17,17
category_2,687616,w1,17,9
category_2,210868,w1,17,12
category_2,86974,w1,17,25
category_3,169504,w1,17,515
category_3,16936,w1,17,43
category_1,76399,w1,17,60
category_1,1047967,w1,17,80
category_4,1003183,w1,17,31
category_1,17296,w1,17,909
category_1,1081321,w1,17,2
category_2,30877,w1,17,114
category_2,858886,w1,17,18
category_2,211309,w1,17,18
category_2,174436,w1,17,45
category_1,1049776,w1,17,34
category_1,1054978,w1,17,51
category_2,1101562,w1,17,13
category_2,267478,w1,17,4
category_2,1067074,w1,17,10
category_2,172582,w1,17,16
category_1,1032568,w1,17,10
category_1,1067119,w1,17,30
category_1,142756,w1,17,63
category_1,17287,w1,17,28
category_2,906586,w1,17,12
category_1,1058713,w1,17,46
category_3,1066570,w1,17,26
category_1,1048975,w1,17,15
category_3,893824,w1,17,29
category_1,839356,w1,17,148
category_1,1090294,w1,17,17
category_4,872260,w1,17,10
category_2,1006099,w1,17,23
category_4,123307,w1,17,527
category_2,1092184,w1,17,19
category_2,903976,w1,17,34
category_2,1006108,w1,17,8
category_1,3418,w1,17,89
category_1,379249,w1,17,73
category_1,42424,w1,17,37
category_2,87046,w1,17,10
category_2,65788,w1,17,9
category_2,1101571,w1,17,56
category_2,838456,w1,17,17
category_2,20824,w1,17,94
category_2,32245,w1,17,51
category_2,59749,w1,17,45
category_3,1101661,w1,17,65
category_1,119554,w1,17,196
category_2,87559,w1,17,18
category_2,110320,w1,17,52
category_2,118033,w1,17,14
category_2,1070836,w1,17,10
category_2,999403,w1,17,36
category_2,138742,w1,17,42
category_1,36898,w1,17,118
category_1,371239,w1,17,9
category_2,1103056,w1,17,15
category_1,1056463,w1,17,57
category_1,1077118,w1,17,28
category_4,1003147,w1,17,25
category_1,1044619,w1,17,42
category_2,213802,w1,17,7
category_2,877624,w1,17,25
category_1,1030948,w1,17,6
category_3,1013335,w1,17,18
category_1,43657,w1,17,6
category_3,1097143,w1,17,42
category_1,43738,w1,17,28
category_1,145978,w1,17,41
category_3,1063600,w1,17,18
category_2,225259,w1,17,14
category_2,1070818,w1,17,11
category_1,1032586,w1,17,31
category_1,371104,w1,17,8
category_4,245581,w1,17,118
category_2,836152,w1,17,20
category_2,39436,w1,17,22
category_2,1090258,w1,17,38
category_2,1010068,w1,17,6
category_2,1076938,w1,17,79
category_2,1064473,w1,17,88
category_2,262384,w1,17,14
category_1,124774,w1,17,20
category_2,1105018,w1,17,10
category_1,1090303,w1,17,16
category_2,23569,w1,17,23
category_1,1044691,w1,17,17
category_2,1071106,w1,17,18
category_1,1021264,w1,17,21
category_1,1044610,w1,17,13
category_1,1032532,w1,17,159
category_2,130993,w1,17,25
category_2,837943,w1,17,112
category_1,1032559,w1,17,25
category_2,267496,w1,17,10
category_4,1082743,w1,17,75
category_2,41830,w1,17,16
category_1,35449,w1,17,11
category_2,1101769,w1,17,20
category_2,1098493,w1,17,7
category_2,913561,w1,17,8
category_1,35584,w1,17,4
category_4,753613,w1,17,121
category_2,1090240,w1,17,8
category_1,35530,w1,17,10
category_2,173617,w1,17,12
category_2,1098502,w1,17,10
category_2,111382,w1,17,9
category_1,1081339,w1,17,4
category_2,1090276,w1,17,2
category_2,1105009,w1,17,7
category_2,1076920,w1,17,4
category_1,37510,w1,17,7
category_2,1071124,w1,17,10
category_2,1076929,w1,17,7
category_2,1105027,w1,17,5
category_1,1015621,w1,17,9
category_2,906595,w1,17,7
category_4,1003192,w1,17,47
category_3,1081069,w1,17,21
category_2,248272,w1,17,9
category_2,1101553,w1,17,2
category_2,117610,w1,17,6
category_3,1081060,w1,17,38
category_2,216151,w1,17,18
category_1,1068883,w1,17,2
category_1,1067128,w1,17,12
category_3,1064572,w1,17,6
category_1,1090105,w1,17,4
category_2,1071115,w1,17,4
category_1,59047,w1,17,8
category_2,64978,w1,17,1
category_1,1085749,w1,17,14
category_1,1061341,w1,17,17
category_3,1081078,w1,17,11
category_1,48940,w1,17,9
category_2,1044502,w1,17,5
category_1,1061638,w1,17,42
category_2,1006009,w1,17,3
category_1,1075651,w1,17,1
category_3,1081087,w1,17,8
category_1,1044610,w2,18,5
category_1,42424,w2,18,41
category_2,1067074,w2,18,48
category_2,262384,w2,18,13
category_1,370195,w2,18,37
category_1,36898,w2,18,53
category_3,1097143,w2,18,63
category_1,59047,w2,18,16
category_1,379249,w2,18,126
category_2,23569,w2,18,24
category_2,1076938,w2,18,56
category_1,24136,w2,18,33
category_1,1061341,w2,18,17
category_3,88450,w2,18,85
category_2,1105027,w2,18,8
category_4,123307,w2,18,356
category_1,17296,w2,18,301
category_1,3427,w2,18,29
category_2,687616,w2,18,13
category_1,3418,w2,18,67
category_1,1067128,w2,18,9
category_1,43738,w2,18,17
category_1,1068883,w2,18,10
category_2,837943,w2,18,88
category_2,1026871,w2,18,14
category_1,145978,w2,18,51
category_2,87559,w2,18,31
category_1,1090294,w2,18,9
category_3,1064572,w2,18,4
category_2,1064473,w2,18,64
category_2,838456,w2,18,13
category_1,1049776,w2,18,32
category_1,1056463,w2,18,72
category_2,1098502,w2,18,9
category_2,39436,w2,18,21
category_2,877624,w2,18,30
category_1,1021264,w2,18,11
category_2,59749,w2,18,44
category_2,110320,w2,18,46
category_2,1103056,w2,18,13
category_2,248272,w2,18,28
category_1,1054978,w2,18,54
category_4,753613,w2,18,104
category_2,1067092,w2,18,90
category_1,1075651,w2,18,7
category_3,893824,w2,18,63
category_4,245581,w2,18,188
category_1,42496,w2,18,39
category_1,1048975,w2,18,40
category_1,1015621,w2,18,10
category_1,119554,w2,18,150
category_1,1058713,w2,18,37
category_2,906586,w2,18,14
category_2,172582,w2,18,21
category_2,173617,w2,18,22
category_3,132334,w2,18,16
category_2,57058,w2,18,12
category_2,999403,w2,18,38
category_2,40759,w2,18,58
category_1,755584,w2,18,62
category_2,124954,w2,18,30
category_3,16936,w2,18,66
category_2,43630,w2,18,52
category_3,1060630,w2,18,24
category_4,1060909,w2,18,67
category_2,32245,w2,18,51
category_2,1070836,w2,18,26
category_2,111436,w2,18,7
category_3,1013335,w2,18,14
category_2,216151,w2,18,20
category_2,745945,w2,18,10
category_2,132028,w2,18,227
category_2,30877,w2,18,107
category_1,1047967,w2,18,102
category_2,836125,w2,18,74
category_1,1044682,w2,18,54
category_2,1105009,w2,18,5
category_1,1044619,w2,18,36
category_2,1071106,w2,18,26
category_2,1090258,w2,18,18
category_1,17287,w2,18,82
category_1,86992,w2,18,79
category_3,169504,w2,18,689
category_3,131983,w2,18,39
category_3,37861,w2,18,165
category_2,138742,w2,18,22
category_3,1081069,w2,18,24
category_2,1071124,w2,18,11
category_2,1105018,w2,18,13
category_2,1006090,w2,18,29
category_4,1003183,w2,18,50
category_1,48940,w2,18,28
category_2,50785,w2,18,33
category_2,20824,w2,18,122
category_1,1044691,w2,18,12
category_2,815101,w2,18,31
category_3,7666,w2,18,38
category_1,43657,w2,18,11
category_2,41830,w2,18,15
category_2,1101571,w2,18,8
category_2,1010068,w2,18,7
category_2,210868,w2,18,11
category_1,1032559,w2,18,16
category_1,76399,w2,18,55
category_2,1006009,w2,18,8
category_2,225259,w2,18,5
category_2,1076929,w2,18,10
category_1,839356,w2,18,94
category_2,865933,w2,18,13
category_1,1032541,w2,18,144
category_2,99079,w2,18,16
category_1,371104,w2,18,7
category_3,1081087,w2,18,28
category_1,1067119,w2,18,21
category_2,111382,w2,18,11
category_2,118033,w2,18,21
category_2,1092184,w2,18,21
category_1,1050046,w2,18,13
category_3,1047130,w2,18,71
category_2,174436,w2,18,62
category_1,1032568,w2,18,8
category_2,172033,w2,18,11
category_3,1090024,w2,18,33
category_1,416212,w2,18,12
category_2,1098493,w2,18,13
category_1,142756,w2,18,48
category_1,1032532,w2,18,108
category_1,371239,w2,18,14
category_1,1084498,w2,18,23
category_2,1090276,w2,18,11
category_2,903976,w2,18,19
category_2,9925,w2,18,10
category_2,1070818,w2,18,6
category_1,38518,w2,18,18
category_1,145330,w2,18,16
category_2,906595,w2,18,13
category_3,1101661,w2,18,39
category_2,211309,w2,18,21
category_1,1090114,w2,18,6
category_3,1081060,w2,18,46
category_2,65788,w2,18,17
category_1,35584,w2,18,5
category_4,1082743,w2,18,60
category_1,1030948,w2,18,10
category_1,35449,w2,18,16
category_1,1032586,w2,18,21
category_2,117610,w2,18,7
category_1,35530,w2,18,16
category_1,1032550,w2,18,8
category_3,1063600,w2,18,13
category_2,1101562,w2,18,2
category_2,1076920,w2,18,7
category_2,836152,w2,18,10
category_2,913561,w2,18,3
category_2,1101769,w2,18,32
category_2,130993,w2,18,12
category_1,1077118,w2,18,34
category_2,1044502,w2,18,8
category_3,397213,w2,18,27
category_2,1006108,w2,18,12
category_3,1081078,w2,18,5
category_2,399220,w2,18,16
category_1,1090303,w2,18,9
category_2,267496,w2,18,11
category_2,1071115,w2,18,10
category_2,1090240,w2,18,7
category_1,1085749,w2,18,11
category_4,1024810,w2,18,121
category_4,1003192,w2,18,48
category_2,213802,w2,18,9
category_3,1066570,w2,18,12
category_2,267478,w2,18,6
category_4,1003156,w2,18,166
category_4,1003147,w2,18,122
category_2,64978,w2,18,3
category_4,836584,w2,18,118
category_1,37510,w2,18,6
category_2,1101553,w2,18,1
category_1,124774,w2,18,2
category_1,839374,w2,18,35
category_2,75886,w2,18,6
category_4,1074823,w2,18,9
category_2,1006099,w2,18,11
category_1,1090105,w2,18,2
category_4,872260,w2,18,11
category_2,858886,w2,18,6
category_1,1032568,w3,19,6
category_2,1101571,w3,19,7
category_2,59749,w3,19,35
category_2,1090258,w3,19,19
category_1,1030948,w3,19,5
category_1,1084498,w3,19,37
category_2,40759,w3,19,53
category_1,1068883,w3,19,8
category_4,872260,w3,19,4
category_1,76399,w3,19,18
category_2,138742,w3,19,18
category_2,248272,w3,19,19
category_2,30877,w3,19,71
category_2,41830,w3,19,22
category_3,1064572,w3,19,5
category_2,87559,w3,19,29
category_2,836152,w3,19,11
category_2,1071124,w3,19,5
category_2,75886,w3,19,12
category_1,1015621,w3,19,5
category_3,1081069,w3,19,17
category_2,1092184,w3,19,28
category_2,1067074,w3,19,38
category_4,836584,w3,19,242
category_3,1060630,w3,19,30
category_2,210868,w3,19,14
category_1,1032586,w3,19,28
category_1,86992,w3,19,75
category_2,1105027,w3,19,7
category_1,1044619,w3,19,36
category_3,1063600,w3,19,5
category_4,245581,w3,19,143
category_2,1090276,w3,19,7
category_3,1097143,w3,19,77
category_1,1032532,w3,19,163
category_4,1003192,w3,19,32
category_1,1067119,w3,19,31
category_2,906595,w3,19,14
category_1,839374,w3,19,47
category_2,913561,w3,19,7
category_2,1006099,w3,19,24
category_4,1003156,w3,19,12
category_1,43738,w3,19,17
category_2,110320,w3,19,28
category_2,20824,w3,19,136
category_3,1081078,w3,19,2
category_1,3418,w3,19,109
category_1,42424,w3,19,61
category_2,32245,w3,19,51
category_2,57058,w3,19,12
category_1,119554,w3,19,192
category_1,1077118,w3,19,46
category_4,1003147,w3,19,201
category_1,37510,w3,19,8
category_2,877624,w3,19,30
category_3,1090024,w3,19,46
category_2,1101553,w3,19,5
category_2,1064473,w3,19,29
category_2,1098502,w3,19,10
category_2,267478,w3,19,13
category_2,1076929,w3,19,6
category_2,118033,w3,19,18
category_2,1071115,w3,19,19
category_1,36898,w3,19,77
category_1,1085749,w3,19,22
category_2,399220,w3,19,30
category_1,1061341,w3,19,8
category_2,999403,w3,19,16
category_1,24136,w3,19,16
category_2,865933,w3,19,23
category_1,1050046,w3,19,22
category_1,48940,w3,19,17
category_1,755584,w3,19,57
category_3,169504,w3,19,271
category_2,1006090,w3,19,15
category_2,1044502,w3,19,15
category_1,1032550,w3,19,24
category_2,906586,w3,19,10
category_2,124954,w3,19,27
category_1,38518,w3,19,17
category_1,1044682,w3,19,33
category_4,1024810,w3,19,86
category_2,225259,w3,19,23
category_2,173617,w3,19,17
category_2,1071106,w3,19,12
category_2,903976,w3,19,33
category_1,1067128,w3,19,12
category_1,35449,w3,19,23
category_2,23569,w3,19,18
category_2,213802,w3,19,17
category_3,397213,w3,19,20
category_1,145330,w3,19,10
category_2,836125,w3,19,113
category_1,17287,w3,19,14
category_2,687616,w3,19,18
category_2,111436,w3,19,9
category_2,1105009,w3,19,9
category_3,7666,w3,19,41
category_2,838456,w3,19,14
category_2,50785,w3,19,10
category_3,88450,w3,19,74
category_2,174436,w3,19,61
category_2,815101,w3,19,16
category_2,1101562,w3,19,6
category_1,1049776,w3,19,29
category_1,145978,w3,19,33
category_2,211309,w3,19,30
category_1,1032559,w3,19,22
category_4,1003183,w3,19,19
category_3,132334,w3,19,15
category_1,1056463,w3,19,116
category_2,216151,w3,19,14
category_2,117610,w3,19,10
category_3,131983,w3,19,31
category_2,99079,w3,19,16
category_2,267496,w3,19,15
category_1,1047967,w3,19,111
category_1,379249,w3,19,84
category_1,1048975,w3,19,64
category_2,837943,w3,19,95
category_1,1032541,w3,19,244
category_2,39436,w3,19,18
category_1,839356,w3,19,73
category_1,142756,w3,19,28
category_2,43630,w3,19,25
category_2,1098493,w3,19,11
category_3,1081060,w3,19,23
category_1,17296,w3,19,574
category_2,1101769,w3,19,20
category_3,1101661,w3,19,53
category_1,1058713,w3,19,51
category_3,1047130,w3,19,58
category_2,1076920,w3,19,3
category_3,37861,w3,19,241
category_1,35584,w3,19,5
category_1,3427,w3,19,58
category_3,16936,w3,19,48
category_2,172582,w3,19,14
category_2,172033,w3,19,16
category_2,132028,w3,19,117
category_1,371104,w3,19,6
category_3,1013335,w3,19,7
category_1,371239,w3,19,16
category_2,1026871,w3,19,10
category_2,1070836,w3,19,22
category_1,370195,w3,19,56
category_2,1067092,w3,19,148
category_2,1006108,w3,19,23
category_2,1090240,w3,19,8
category_2,745945,w3,19,7
category_1,1054978,w3,19,60
category_1,42496,w3,19,42
category_1,416212,w3,19,12
category_1,1075651,w3,19,17
category_2,1103056,w3,19,18
category_2,111382,w3,19,13
category_1,1090105,w3,19,6
category_2,64978,w3,19,5
category_1,1044610,w3,19,10
category_4,753613,w3,19,36
category_2,262384,w3,19,17
category_2,858886,w3,19,9
category_1,1090114,w3,19,8
category_4,731104,w3,19,24
category_2,130993,w3,19,6
category_2,1105018,w3,19,3
category_1,43657,w3,19,16
category_1,1044691,w3,19,23
category_2,9925,w3,19,8
category_2,1006009,w3,19,4
category_2,1010068,w3,19,4
category_1,1021264,w3,19,17
category_4,123307,w3,19,376
category_2,65788,w3,19,9
category_1,59047,w3,19,7
category_4,1074823,w3,19,79
category_2,1076938,w3,19,2
category_3,893824,w3,19,24
category_1,1090303,w3,19,7
category_2,1070818,w3,19,8
category_1,1090294,w3,19,14
category_2,86974,w3,19,23
category_2,815101,w4,20,21
category_2,999403,w4,20,16
category_2,32245,w4,20,51
category_1,3427,w4,20,35
category_1,755584,w4,20,54
category_1,1054978,w4,20,48
category_1,1044610,w4,20,4
category_3,1090024,w4,20,64
category_2,211309,w4,20,14
category_2,173617,w4,20,18
category_3,169504,w4,20,371
category_2,399220,w4,20,37
category_3,1081069,w4,20,9
category_4,245581,w4,20,153
category_1,1030948,w4,20,5
category_2,1006090,w4,20,21
category_2,1067092,w4,20,76
category_2,39436,w4,20,23
category_2,41830,w4,20,9
category_1,38518,w4,20,35
category_3,1101661,w4,20,27
category_3,1081060,w4,20,25
category_2,1071115,w4,20,9
category_1,3418,w4,20,72
category_4,123307,w4,20,555
category_1,42496,w4,20,30
category_3,88450,w4,20,96
category_2,858886,w4,20,9
category_2,59749,w4,20,32
category_1,24136,w4,20,26
category_1,1090303,w4,20,11
category_2,248272,w4,20,19
category_3,1013335,w4,20,11
category_2,865933,w4,20,21
category_1,145330,w4,20,11
category_2,1010068,w4,20,16
category_2,1070836,w4,20,15
category_1,142756,w4,20,83
category_1,35449,w4,20,29
category_1,37510,w4,20,11
category_2,836125,w4,20,33
category_2,30877,w4,20,92
category_2,65788,w4,20,9
category_1,119554,w4,20,140
category_2,906595,w4,20,7
category_3,37861,w4,20,239
category_2,1064473,w4,20,22
category_1,1049776,w4,20,27
category_1,1032550,w4,20,13
category_1,371104,w4,20,21
category_1,1068883,w4,20,11
category_2,1101562,w4,20,7
category_1,1032532,w4,20,153
category_2,1006099,w4,20,13
category_2,267496,w4,20,5
category_4,753613,w4,20,129
category_1,86992,w4,20,104
category_2,111436,w4,20,9
category_3,1047130,w4,20,75
category_1,1044682,w4,20,34
category_2,124954,w4,20,32
category_3,16936,w4,20,71
category_2,1090258,w4,20,35
category_1,1050046,w4,20,16
category_2,913561,w4,20,15
category_1,1032586,w4,20,19
category_2,75886,w4,20,14
category_2,110320,w4,20,31
category_4,1003147,w4,20,36
category_1,42424,w4,20,59
category_1,1044691,w4,20,23
category_2,687616,w4,20,14
category_1,1090294,w4,20,11
category_2,1071106,w4,20,19
category_3,1063600,w4,20,10
category_3,893824,w4,20,27
category_1,839374,w4,20,63
category_4,1003183,w4,20,37
category_4,1082743,w4,20,83
category_1,1090114,w4,20,10
category_3,1097143,w4,20,74
category_3,7666,w4,20,39
category_1,1032541,w4,20,165
category_1,1067119,w4,20,34
category_1,379249,w4,20,12
category_2,43630,w4,20,49
category_1,1085749,w4,20,12
category_2,174436,w4,20,47
category_2,906586,w4,20,6
category_2,1067074,w4,20,74
category_2,1105027,w4,20,14
category_1,1032559,w4,20,16
category_1,1056463,w4,20,33
category_2,262384,w4,20,16
category_2,20824,w4,20,136
category_2,837943,w4,20,78
category_1,1047967,w4,20,104
category_2,172582,w4,20,16
category_2,1026871,w4,20,11
category_1,1077118,w4,20,13
category_2,225259,w4,20,14
category_1,1058713,w4,20,69
category_2,1092184,w4,20,22
category_2,267478,w4,20,11
category_1,1021264,w4,20,7
category_4,1003192,w4,20,77
category_2,40759,w4,20,26
category_2,1098502,w4,20,5
category_2,9925,w4,20,21
category_2,64978,w4,20,5
category_2,1105009,w4,20,11
category_1,1048975,w4,20,35
category_1,1015621,w4,20,17
category_2,132028,w4,20,142
category_3,132334,w4,20,13
category_2,838456,w4,20,13
category_2,23569,w4,20,16
category_1,416212,w4,20,16
category_2,903976,w4,20,31
category_3,397213,w4,20,22
category_2,130993,w4,20,45
category_3,131983,w4,20,37
category_2,1098493,w4,20,7
category_2,216151,w4,20,13
category_1,145978,w4,20,32
category_1,43738,w4,20,31
category_2,745945,w4,20,16
category_2,111382,w4,20,10
category_2,1090276,w4,20,13
category_2,1101769,w4,20,33
category_2,87559,w4,20,30
category_3,1081078,w4,20,11
category_1,839356,w4,20,92
category_1,36898,w4,20,70
category_1,370195,w4,20,52
category_2,1103056,w4,20,10
category_2,1090240,w4,20,12
category_1,17296,w4,20,331
category_1,1032568,w4,20,3
category_2,99079,w4,20,17
category_2,117610,w4,20,7
category_2,1006108,w4,20,12
category_1,43657,w4,20,23
category_1,1075651,w4,20,18
category_3,1064572,w4,20,8
category_2,1076920,w4,20,8
category_2,50785,w4,20,65
category_2,172033,w4,20,5
category_1,35584,w4,20,10
category_1,371239,w4,20,9
category_2,836152,w4,20,21
category_2,118033,w4,20,8
category_2,1105018,w4,20,6
category_2,877624,w4,20,22
category_1,48940,w4,20,16
category_1,1067128,w4,20,10
category_1,17287,w4,20,23
category_2,138742,w4,20,20
category_2,213802,w4,20,7
category_2,210868,w4,20,4
category_2,1006009,w4,20,3
category_2,1070818,w4,20,5
category_3,1060630,w4,20,22
category_2,1044502,w4,20,18
category_1,35530,w4,20,22
category_3,1066570,w4,20,33
category_2,1076929,w4,20,6
category_1,59047,w4,20,4
category_1,1090105,w4,20,5
category_4,1060909,w4,20,179
category_2,1071124,w4,20,2
category_2,1101553,w4,20,1
category_1,1081321,w4,20,6
category_2,57058,w4,20,5
category_1,124774,w4,20,7
category_2,1101571,w4,20,17
category_4,1003156,w4,20,60
category_1,1081339,w4,20,3
category_1,1044619,w4,20,45
category_4,23200,w4,20,22
category_1,1084498,w4,20,7
category_4,872260,w4,20,12
category_4,1024810,w4,20,21
