CategoryCode,ItemCode,Week,WeekID,DiscountValue,DiscountedPrice,SellingPrice,OnPromotion,WeeklySales,DiscountedAmount
category_2,903976,w1,5,,,,0,13,0
category_2,903976,w2,6,,,,0,24,0
category_2,903976,w3,7,,,,0,24,0
category_2,903976,w4,8,,,,0,17,0
category_2,903976,w1,9,,,,0,38,0
category_2,903976,w2,10,,,,0,20,0
category_2,903976,w3,11,,,,0,21,0
category_2,903976,w4,12,,,,0,16,0
category_2,903976,w1,13,,,,0,15,0
category_2,903976,w2,14,,,,0,15,0
category_2,903976,w3,15,,,,0,23,0
category_2,903976,w4,16,,,,0,32,0
category_2,903976,w1,17,,,,0,20,0
category_2,903976,w2,18,,,,0,28,0
category_2,903976,w3,19,,,,0,36,0
category_2,903976,w4,20,,,,0,21,0
category_2,906586,w1,1,,,,0,2,0
category_2,906586,w2,2,,,,0,5,0
category_2,906586,w3,3,,,,0,6,0
category_2,906586,w4,4,,,,0,8,0
category_2,906586,w1,5,,,,0,12,0
category_2,906586,w2,6,,,,0,9,0
category_2,906586,w3,7,,,,0,10,0
category_2,906586,w4,8,,,,0,12,0
category_2,906586,w1,9,,,,0,9,0
category_2,906586,w2,10,,,,0,10,0
category_2,906586,w3,11,,,,0,12,0
category_2,906586,w4,12,,,,0,7,0
category_2,906586,w1,13,,,,0,13,0
category_2,906586,w2,14,,,,0,10,0
category_2,906586,w3,15,,,,0,9,0
category_2,906586,w4,16,,,,0,14,0
category_2,906586,w1,17,,,,0,10,0
category_2,906586,w2,18,,,,0,16,0
category_2,906586,w3,19,,,,0,6,0
category_2,906586,w4,20,,,,0,3,0
category_2,906595,w1,1,,,,0,2,0
category_2,906595,w2,2,,,,0,13,0
category_2,906595,w3,3,,,,0,8,0
category_2,906595,w4,4,,,,0,1,0
category_2,906595,w1,5,,,,0,3,0
category_2,906595,w2,6,,,,0,9,0
category_2,906595,w3,7,,,,0,11,0
category_2,906595,w4,8,,,,0,9,0
category_2,906595,w1,9,,,,0,7,0
category_2,906595,w2,10,,,,0,10,0
category_2,906595,w3,11,,,,0,12,0
category_2,906595,w4,12,,,,0,13,0
category_2,906595,w1,13,,,,0,13,0
category_2,906595,w2,14,,,,0,12,0
category_2,906595,w3,15,,,,0,9,0
category_2,906595,w4,16,,,,0,5,0
category_2,906595,w1,17,,,,0,12,0
category_2,906595,w2,18,,,,0,14,0
category_2,906595,w3,19,,,,0,10,0
category_2,906595,w4,20,,,,0,12,0
category_2,913561,w1,1,,,,0,10,0
category_2,913561,w2,2,,,,0,9,0
category_2,913561,w3,3,,,,0,5,0
category_2,913561,w4,4,,,,0,8,0
category_2,913561,w1,5,,,,0,16,0
category_2,913561,w2,6,,,,0,15,0
category_2,913561,w3,7,,,,0,6,0
category_2,913561,w4,8,,,,0,9,0
category_2,913561,w1,9,,,,0,8,0
category_2,913561,w2,10,,,,0,16,0
category_2,913561,w3,11,,,,0,14,0
category_2,913561,w4,12,,,,0,5,0
category_2,913561,w1,13,,,,0,5,0
category_2,913561,w2,14,,,,0,5,0
category_2,913561,w3,15,,,,0,5,0
category_2,913561,w4,16,,,,0,8,0
category_2,913561,w1,17,,,,0,7,0
category_2,913561,w2,18,,,,0,6,0
category_2,913561,w3,19,,,,0,13,0
category_2,913561,w4,20,,,,0,6,0
category_2,999403,w1,1,,,,0,3,0
category_2,999403,w2,2,,,,0,6,0
category_2,999403,w3,3,,,,0,4,0
category_2,999403,w4,4,,,,0,10,0
category_2,999403,w1,5,,,,0,11,0
category_2,999403,w2,6,0.1,225,250,1,19,25
category_2,999403,w3,7,,,,0,10,0
category_2,999403,w4,8,,,,0,1,0
category_2,999403,w1,9,,,,0,13,0
category_2,999403,w2,10,,,,0,6,0
category_2,999403,w3,11,,,,0,9,0
category_2,999403,w4,12,,,,0,20,0
category_2,999403,w1,13,,,,0,14,0
category_2,999403,w2,14,,,,0,37,0
category_2,999403,w3,15,,,,0,29,0
category_2,999403,w4,16,,,,0,28,0
category_2,999403,w1,17,,,,0,34,0
category_2,999403,w2,18,,,,0,28,0
category_2,999403,w3,19,,,,0,15,0
category_2,999403,w4,20,,,,0,10,0
category_4,1003147,w1,1,,,,0,73,0
category_4,1003147,w2,2,,,,0,34,0
category_4,1003147,w3,3,,,,0,48,0
category_4,1003147,w4,4,,,,0,140,0
category_4,1003147,w1,5,,,,0,65,0
category_4,1003147,w2,6,,,,0,51,0
category_4,1003147,w3,7,,,,0,61,0
category_4,1003147,w4,8,,,,0,77,0
category_4,1003147,w1,9,,,,0,63,0
category_4,1003147,w2,10,,,,0,13,0
category_4,1003147,w3,11,,,,0,63,0
category_4,1003147,w4,12,,,,0,50,0
category_4,1003147,w1,13,,,,0,78,0
category_4,1003147,w2,14,,,,0,62,0
category_4,1003147,w3,15,,,,0,231,0
category_4,1003147,w4,16,,,,0,79,0
category_4,1003147,w1,17,,,,0,58,0
category_4,1003147,w2,18,,,,0,165,0
category_4,1003147,w3,19,,,,0,136,0
category_4,1003147,w4,20,,,,0,0,0
category_4,1003156,w1,1,,,,0,80,0
category_4,1003156,w2,2,,,,0,32,0
category_4,1003156,w3,3,,,,0,47,0
category_4,1003156,w4,4,,,,0,50,0
category_4,1003156,w1,5,,,,0,54,0
category_4,1003156,w2,6,,,,0,75,0
category_4,1003156,w3,7,,,,0,66,0
category_4,1003156,w4,8,,,,0,50,0
category_4,1003156,w1,9,,,,0,56,0
category_4,1003156,w2,10,,,,0,55,0
category_4,1003156,w3,11,,,,0,72,0
category_4,1003156,w4,12,,,,0,112,0
category_4,1003156,w1,13,,,,0,152,0
category_4,1003156,w2,14,,,,0,115,0
category_4,1003156,w3,15,,,,0,136,0
category_4,1003156,w4,16,,,,0,132,0
category_4,1003156,w1,17,,,,0,132,0
category_4,1003156,w2,18,,,,0,154,0
category_4,1003156,w3,19,,,,0,0,0
category_4,1003156,w4,20,,,,0,60,0
category_4,1003183,w1,1,,,,0,21,0
category_4,1003183,w2,2,,,,0,15,0
category_4,1003183,w3,3,,,,0,21,0
category_4,1003183,w4,4,,,,0,7,0
category_4,1003183,w1,5,,,,0,12,0
category_4,1003183,w2,6,,,,0,7,0
category_4,1003183,w3,7,,,,0,16,0
category_4,1003183,w4,8,,,,0,20,0
category_4,1003183,w1,9,,,,0,15,0
category_4,1003183,w2,10,,,,0,9,0
category_4,1003183,w3,11,,,,0,13,0
category_4,1003183,w4,12,,,,0,0,0
category_4,1003183,w1,13,,,,0,9,0
category_4,1003183,w2,14,,,,0,25,0
category_4,1003183,w3,15,,,,0,19,0
category_4,1003183,w4,16,,,,0,21,0
category_4,1003183,w1,17,,,,0,40,0
category_4,1003183,w2,18,,,,0,31,0
category_4,1003183,w3,19,,,,0,38,0
category_4,1003183,w4,20,,,,0,56,0
category_4,1003192,w1,1,,,,0,17,0
category_4,1003192,w2,2,,,,0,22,0
category_4,1003192,w3,3,,,,0,8,0
category_4,1003192,w4,4,,,,0,8,0
category_4,1003192,w1,5,,,,0,6,0
category_4,1003192,w2,6,,,,0,11,0
category_4,1003192,w3,7,,,,0,38,0
category_4,1003192,w4,8,,,,0,20,0
category_4,1003192,w1,9,,,,0,25,0
category_4,1003192,w2,10,,,,0,11,0
category_4,1003192,w3,11,,,,0,13,0
category_4,1003192,w4,12,,,,0,27,0
category_4,1003192,w1,13,,,,0,27,0
category_4,1003192,w2,14,,,,0,35,0
category_4,1003192,w3,15,,,,0,38,0
category_4,1003192,w4,16,,,,0,55,0
category_4,1003192,w1,17,,,,0,15,0
category_4,1003192,w2,18,,,,0,59,0
category_4,1003192,w3,19,,,,0,67,0
category_4,1003192,w4,20,,,,0,43,0
category_2,1006009,w1,1,0.1,63,70,1,19,7
category_2,1006009,w2,2,0.1,63,70,1,20,7
category_2,1006009,w3,3,0.1,63,70,1,22,7
category_2,1006009,w4,4,0.1,63,70,1,7,7
category_2,1006009,w1,5,,,,0,12,0
category_2,1006009,w2,6,,,,0,2,0
category_2,1006009,w3,7,,,,0,6,0
category_2,1006009,w4,8,,,,0,5,0
category_2,1006009,w1,9,,,,0,7,0
category_2,1006009,w2,10,,,,0,3,0
category_2,1006009,w3,11,,,,0,4,0
category_2,1006009,w4,12,,,,0,8,0
category_2,1006009,w1,13,,,,0,4,0
category_2,1006009,w2,14,,,,0,4,0
category_2,1006009,w3,15,,,,0,1,0
category_2,1006009,w4,16,,,,0,2,0
category_2,1006009,w1,17,,,,0,10,0
category_2,1006009,w2,18,,,,0,2,0
category_2,1006009,w3,19,,,,0,4,0
category_2,1006009,w4,20,,,,0,1,0
category_2,1006090,w1,1,,,,0,5,0
category_2,1006090,w2,2,,,,0,9,0
category_2,1006090,w3,3,,,,0,11,0
category_2,1006090,w4,4,,,,0,18,0
category_2,1006090,w1,5,,,,0,9,0
category_2,1006090,w2,6,,,,0,21,0
category_2,1006090,w3,7,,,,0,15,0
category_2,1006090,w4,8,,,,0,14,0
category_2,1006090,w1,9,,,,0,15,0
category_2,1006090,w2,10,,,,0,12,0
category_2,1006090,w3,11,0.1,216,240,1,37,24
category_2,1006090,w4,12,,,,0,25,0
category_2,1006090,w1,13,,,,0,25,0
category_2,1006090,w2,14,,,,0,22,0
category_2,1006090,w3,15,,,,0,5,0
category_2,1006090,w4,16,,,,0,32,0
category_2,1006090,w1,17,,,,0,39,0
category_2,1006090,w2,18,,,,0,23,0
category_2,1006090,w3,19,,,,0,15,0
category_2,1006090,w4,20,,,,0,19,0
category_2,1006099,w1,1,,,,0,6,0
category_2,1006099,w2,2,,,,0,3,0
category_2,1006099,w3,3,,,,0,2,0
category_2,1006099,w4,4,,,,0,5,0
category_2,1006099,w1,5,,,,0,3,0
category_2,1006099,w2,6,0.1,72,80,1,21,8
category_2,1006099,w3,7,,,,0,5,0
category_2,1006099,w4,8,,,,0,5,0
category_2,1006099,w1,9,,,,0,4,0
category_2,1006099,w2,10,,,,0,5,0
category_2,1006099,w3,11,,,,0,5,0
category_2,1006099,w4,12,,,,0,6,0
category_2,1006099,w1,13,,,,0,3,0
category_2,1006099,w2,14,,,,0,3,0
category_2,1006099,w3,15,,,,0,3,0
category_2,1006099,w4,16,0.1,72,80,1,32,8
category_2,1006099,w1,17,,,,0,3,0
category_2,1006099,w2,18,0.1,72,80,1,24,8
category_2,1006099,w3,19,0.1,72,80,1,24,8
category_2,1006099,w4,20,,,,0,7,0
category_2,1006108,w1,1,,,,0,8,0
category_2,1006108,w2,2,,,,0,8,0
category_2,1006108,w3,3,,,,0,5,0
category_2,1006108,w4,4,,,,0,2,0
category_2,1006108,w1,5,,,,0,4,0
category_2,1006108,w2,6,,,,0,7,0
category_2,1006108,w3,7,,,,0,15,0
category_2,1006108,w4,8,,,,0,12,0
category_2,1006108,w1,9,0.1,72,80,1,38,8
category_2,1006108,w2,10,,,,0,3,0
category_2,1006108,w3,11,,,,0,10,0
category_2,1006108,w4,12,,,,0,10,0
category_2,1006108,w1,13,,,,0,8,0
category_2,1006108,w2,14,0.3,56,80,1,62,24
category_2,1006108,w3,15,,,,0,125,0
category_2,1006108,w4,16,,,,0,5,0
category_2,1006108,w1,17,,,,0,11,0
category_2,1006108,w2,18,0.1,72,80,1,24,8
category_2,1006108,w3,19,0.1,72,80,1,10,8
category_2,1006108,w4,20,0.1,72,80,1,27,8
category_2,1010068,w1,1,,,,0,18,0
category_2,1010068,w2,2,,,,0,19,0
category_2,1010068,w3,3,,,,0,9,0
category_2,1010068,w4,4,,,,0,17,0
category_2,1010068,w1,5,,,,0,12,0
category_2,1010068,w2,6,,,,0,24,0
category_2,1010068,w3,7,,,,0,10,0
category_2,1010068,w4,8,,,,0,11,0
category_2,1010068,w1,9,,,,0,14,0
category_2,1010068,w2,10,0.25,127.5,170,1,118,42.5
category_2,1010068,w3,11,,,,0,2,0
category_2,1010068,w4,12,,,,0,10,0
category_2,1010068,w1,13,,,,0,11,0
category_2,1010068,w2,14,,,,0,11,0
category_2,1010068,w3,15,,,,0,9,0
category_2,1010068,w4,16,,,,0,2,0
category_2,1010068,w1,17,,,,0,10,0
category_2,1010068,w2,18,,,,0,4,0
category_2,1010068,w3,19,,,,0,15,0
category_2,1010068,w4,20,,,,0,7,0
category_3,1013335,w1,1,,,,0,10,0
category_3,1013335,w2,2,,,,0,9,0
category_3,1013335,w3,3,,,,0,13,0
category_3,1013335,w4,4,,,,0,11,0
category_3,1013335,w1,5,,,,0,12,0
category_3,1013335,w2,6,,,,0,6,0
category_3,1013335,w3,7,,,,0,7,0
category_3,1013335,w4,8,,,,0,5,0
category_3,1013335,w1,9,,,,0,9,0
category_3,1013335,w2,10,,,,0,3,0
category_3,1013335,w3,11,,,,0,3,0
category_3,1013335,w4,12,,,,0,9,0
category_3,1013335,w1,13,,,,0,13,0
category_3,1013335,w2,14,0.1,189,210,1,11,21
category_3,1013335,w3,15,,,,0,17,0
category_3,1013335,w4,16,0.1,189,210,1,16,21
category_3,1013335,w1,17,0.1,189,210,1,16,21
category_3,1013335,w2,18,,,,0,11,0
category_3,1013335,w3,19,,,,0,9,0
category_3,1013335,w4,20,,,,0,7,0
category_1,1021264,w1,1,,,,0,8,0
category_1,1021264,w2,2,,,,0,10,0
category_1,1021264,w3,3,,,,0,8,0
category_1,1021264,w4,4,,,,0,6,0
category_1,1021264,w1,5,,,,0,10,0
category_1,1021264,w2,6,,,,0,6,0
category_1,1021264,w3,7,,,,0,11,0
category_1,1021264,w4,8,,,,0,13,0
category_1,1021264,w1,9,,,,0,7,0
category_1,1021264,w2,10,,,,0,25,0
category_1,1021264,w3,11,,,,0,8,0
category_1,1021264,w4,12,,,,0,18,0
category_1,1021264,w1,13,,,,0,9,0
category_1,1021264,w2,14,,,,0,39,0
category_1,1021264,w3,15,,,,0,14,0
category_1,1021264,w4,16,,,,0,13,0
category_1,1021264,w1,17,,,,0,10,0
category_1,1021264,w2,18,,,,0,20,0
category_1,1021264,w3,19,,,,0,9,0
category_1,1021264,w4,20,,,,0,7,0
category_4,1024810,w1,1,,,,0,54,0
category_4,1024810,w2,2,,,,0,56,0
category_4,1024810,w3,3,,,,0,45,0
category_4,1024810,w4,4,,,,0,23,0
category_4,1024810,w1,5,,,,0,57,0
category_4,1024810,w2,6,,,,0,63,0
category_4,1024810,w3,7,,,,0,52,0
category_4,1024810,w4,8,,,,0,51,0
category_4,1024810,w1,9,,,,0,67,0
category_4,1024810,w2,10,,,,0,51,0
category_4,1024810,w3,11,,,,0,124,0
category_4,1024810,w4,12,,,,0,112,0
category_4,1024810,w1,13,,,,0,78,0
category_4,1024810,w2,14,,,,0,91,0
category_4,1024810,w3,15,,,,0,22,0
category_4,1024810,w4,16,,,,0,14,0
category_4,1024810,w1,17,,,,0,43,0
category_4,1024810,w2,18,,,,0,164,0
category_4,1024810,w3,19,,,,0,0,0
category_4,1024810,w4,20,,,,0,104,0
category_2,1026871,w1,1,,,,0,11,0
category_2,1026871,w2,2,,,,0,13,0
category_2,1026871,w3,3,,,,0,17,0
category_2,1026871,w4,4,,,,0,17,0
category_2,1026871,w1,5,,,,0,10,0
category_2,1026871,w2,6,,,,0,22,0
category_2,1026871,w3,7,,,,0,5,0
category_2,1026871,w4,8,,,,0,11,0
category_2,1026871,w1,9,,,,0,9,0
category_2,1026871,w2,10,,,,0,12,0
category_2,1026871,w3,11,,,,0,9,0
category_2,1026871,w4,12,,,,0,11,0
category_2,1026871,w1,13,,,,0,3,0
category_2,1026871,w2,14,,,,0,2,0
category_2,1026871,w3,15,,,,0,6,0
category_2,1026871,w4,16,,,,0,13,0
category_2,1026871,w1,17,,,,0,18,0
category_2,1026871,w2,18,,,,0,10,0
category_2,1026871,w3,19,,,,0,11,0
category_2,1026871,w4,20,,,,0,4,0
category_1,1030948,w1,1,,,,0,2,0
category_1,1030948,w2,2,,,,0,5,0
category_1,1030948,w3,3,,,,0,5,0
category_1,1030948,w4,4,,,,0,10,0
category_1,1030948,w1,5,,,,0,8,0
category_1,1030948,w2,6,,,,0,4,0
category_1,1030948,w3,7,,,,0,6,0
category_1,1030948,w4,8,,,,0,4,0
category_1,1030948,w1,9,,,,0,5,0
category_1,1030948,w2,10,,,,0,5,0
category_1,1030948,w3,11,,,,0,12,0
category_1,1030948,w4,12,,,,0,2,0
category_1,1030948,w1,13,,,,0,6,0
category_1,1030948,w2,14,,,,0,8,0
category_1,1030948,w3,15,,,,0,3,0
category_1,1030948,w4,16,,,,0,6,0
category_1,1030948,w1,17,,,,0,6,0
category_1,1030948,w2,18,,,,0,8,0
category_1,1030948,w3,19,,,,0,5,0
category_1,1030948,w4,20,,,,0,11,0
category_1,1032532,w1,1,,,,0,79,0
category_1,1032532,w2,2,,,,0,39,0
category_1,1032532,w3,3,,,,0,65,0
category_1,1032532,w4,4,,,,0,83,0
category_1,1032532,w1,5,,,,0,100,0
category_1,1032532,w2,6,,,,0,140,0
category_1,1032532,w3,7,,,,0,75,0
category_1,1032532,w4,8,,,,0,57,0
category_1,1032532,w1,9,,,,0,86,0
category_1,1032532,w2,10,,,,0,86,0
category_1,1032532,w3,11,,,,0,172,0
category_1,1032532,w4,12,,,,0,135,0
category_1,1032532,w1,13,,,,0,90,0
category_1,1032532,w2,14,,,,0,127,0
category_1,1032532,w3,15,,,,0,111,0
category_1,1032532,w4,16,,,,0,86,0
category_1,1032532,w1,17,,,,0,139,0
category_1,1032532,w2,18,,,,0,179,0
category_1,1032532,w3,19,,,,0,111,0
category_1,1032532,w4,20,,,,0,142,0
category_1,1032541,w1,1,,,,0,163,0
category_1,1032541,w2,2,,,,0,52,0
category_1,1032541,w3,3,,,,0,47,0
category_1,1032541,w4,4,,,,0,73,0
category_1,1032541,w1,5,,,,0,104,0
category_1,1032541,w2,6,,,,0,227,0
category_1,1032541,w3,7,,,,0,172,0
category_1,1032541,w4,8,,,,0,45,0
category_1,1032541,w1,9,,,,0,57,0
category_1,1032541,w2,10,,,,0,80,0
category_1,1032541,w3,11,,,,0,155,0
category_1,1032541,w4,12,,,,0,84,0
category_1,1032541,w1,13,,,,0,127,0
category_1,1032541,w2,14,,,,0,97,0
category_1,1032541,w3,15,,,,0,92,0
category_1,1032541,w4,16,,,,0,79,0
category_1,1032541,w1,17,,,,0,232,0
category_1,1032541,w2,18,,,,0,276,0
category_1,1032541,w3,19,,,,0,112,0
category_1,1032541,w4,20,,,,0,176,0
category_1,1032550,w1,1,,,,0,83,0
category_1,1032550,w2,2,,,,0,9,0
category_1,1032550,w3,3,,,,0,17,0
category_1,1032550,w4,4,,,,0,15,0
category_1,1032550,w1,5,,,,0,9,0
category_1,1032550,w2,6,,,,0,4,0
category_1,1032550,w3,7,,,,0,25,0
category_1,1032550,w4,8,,,,0,4,0
category_1,1032550,w1,9,,,,0,6,0
category_1,1032550,w2,10,,,,0,11,0
category_1,1032550,w3,11,,,,0,7,0
category_1,1032550,w4,12,,,,0,8,0
category_1,1032550,w1,13,,,,0,13,0
category_1,1032550,w2,14,,,,0,8,0
category_1,1032550,w3,15,,,,0,36,0
category_1,1032550,w4,16,,,,0,11,0
category_1,1032550,w1,17,,,,0,11,0
category_1,1032550,w2,18,,,,0,18,0
category_1,1032550,w3,19,,,,0,14,0
category_1,1032550,w4,20,,,,0,13,0
category_1,1032559,w1,1,,,,0,16,0
category_1,1032559,w2,2,,,,0,12,0
category_1,1032559,w3,3,,,,0,19,0
category_1,1032559,w4,4,,,,0,8,0
category_1,1032559,w1,5,,,,0,9,0
category_1,1032559,w2,6,,,,0,13,0
category_1,1032559,w3,7,,,,0,12,0
category_1,1032559,w4,8,,,,0,6,0
category_1,1032559,w1,9,,,,0,8,0
category_1,1032559,w2,10,,,,0,17,0
category_1,1032559,w3,11,,,,0,31,0
category_1,1032559,w4,12,,,,0,31,0
category_1,1032559,w1,13,,,,0,21,0
category_1,1032559,w2,14,,,,0,18,0
category_1,1032559,w3,15,,,,0,25,0
category_1,1032559,w4,16,,,,0,30,0
category_1,1032559,w1,17,,,,0,15,0
category_1,1032559,w2,18,,,,0,19,0
category_1,1032559,w3,19,,,,0,20,0
category_1,1032559,w4,20,,,,0,18,0
category_1,1032568,w1,1,,,,0,124,0
category_1,1032568,w2,2,,,,0,13,0
category_1,1032568,w3,3,,,,0,8,0
category_1,1032568,w4,4,,,,0,4,0
category_1,1032568,w1,5,,,,0,15,0
category_1,1032568,w2,6,,,,0,5,0
category_1,1032568,w3,7,,,,0,13,0
category_1,1032568,w4,8,,,,0,3,0
category_1,1032568,w1,9,,,,0,8,0
category_1,1032568,w2,10,,,,0,8,0
category_1,1032568,w3,11,,,,0,6,0
category_1,1032568,w4,12,,,,0,4,0
category_1,1032568,w1,13,,,,0,12,0
category_1,1032568,w2,14,,,,0,10,0
category_1,1032568,w3,15,,,,0,2,0
category_1,1032568,w4,16,,,,0,24,0
category_1,1032568,w1,17,,,,0,7,0
category_1,1032568,w2,18,,,,0,7,0
category_1,1032568,w3,19,,,,0,5,0
category_1,1032568,w4,20,,,,0,1,0
category_1,1032586,w1,1,,,,0,18,0
category_1,1032586,w2,2,,,,0,22,0
category_1,1032586,w3,3,,,,0,14,0
category_1,1032586,w4,4,,,,0,12,0
category_1,1032586,w1,5,,,,0,27,0
category_1,1032586,w2,6,,,,0,17,0
category_1,1032586,w3,7,,,,0,9,0
category_1,1032586,w4,8,,,,0,14,0
category_1,1032586,w1,9,,,,0,24,0
category_1,1032586,w2,10,,,,0,26,0
category_1,1032586,w3,11,,,,0,18,0
category_1,1032586,w4,12,,,,0,19,0
category_1,1032586,w1,13,,,,0,16,0
category_1,1032586,w2,14,,,,0,16,0
category_1,1032586,w3,15,,,,0,23,0
category_1,1032586,w4,16,,,,0,33,0
category_1,1032586,w1,17,,,,0,21,0
category_1,1032586,w2,18,,,,0,26,0
category_1,1032586,w3,19,,,,0,22,0
category_1,1032586,w4,20,,,,0,25,0
category_2,1044502,w1,1,,,,0,27,0
category_2,1044502,w2,2,,,,0,19,0
category_2,1044502,w3,3,,,,0,14,0
category_2,1044502,w4,4,,,,0,26,0
category_2,1044502,w1,5,,,,0,13,0
category_2,1044502,w2,6,,,,0,16,0
category_2,1044502,w3,7,,,,0,15,0
category_2,1044502,w4,8,,,,0,10,0
category_2,1044502,w1,9,,,,0,21,0
category_2,1044502,w2,10,,,,0,13,0
category_2,1044502,w3,11,,,,0,13,0
category_2,1044502,w4,12,,,,0,14,0
category_2,1044502,w1,13,,,,0,20,0
category_2,1044502,w2,14,,,,0,25,0
category_2,1044502,w3,15,,,,0,10,0
category_2,1044502,w4,16,,,,0,5,0
category_2,1044502,w1,17,,,,0,8,0
category_2,1044502,w2,18,,,,0,15,0
category_2,1044502,w3,19,,,,0,11,0
category_2,1044502,w4,20,,,,0,18,0
category_1,1044610,w1,1,,,,0,6,0
category_1,1044610,w2,2,,,,0,12,0
category_1,1044610,w3,3,,,,0,6,0
category_1,1044610,w4,4,,,,0,14,0
category_1,1044610,w1,5,,,,0,9,0
category_1,1044610,w2,6,,,,0,5,0
category_1,1044610,w3,7,,,,0,4,0
category_1,1044610,w4,8,,,,0,16,0
category_1,1044610,w1,9,,,,0,9,0
category_1,1044610,w2,10,,,,0,13,0
category_1,1044610,w3,11,,,,0,15,0
category_1,1044610,w4,12,,,,0,21,0
category_1,1044610,w1,13,,,,0,22,0
category_1,1044610,w2,14,,,,0,15,0
category_1,1044610,w3,15,,,,0,18,0
category_1,1044610,w4,16,,,,0,15,0
category_1,1044610,w1,17,,,,0,6,0
category_1,1044610,w2,18,,,,0,9,0
category_1,1044610,w3,19,,,,0,6,0
category_1,1044610,w4,20,,,,0,5,0
category_1,1044619,w1,1,,,,0,21,0
category_1,1044619,w2,2,,,,0,71,0
category_1,1044619,w3,3,,,,0,41,0
category_1,1044619,w4,4,,,,0,17,0
category_1,1044619,w1,5,,,,0,61,0
category_1,1044619,w2,6,,,,0,18,0
category_1,1044619,w3,7,,,,0,31,0
category_1,1044619,w4,8,,,,0,21,0
category_1,1044619,w1,9,,,,0,46,0
category_1,1044619,w2,10,,,,0,33,0
category_1,1044619,w3,11,,,,0,37,0
category_1,1044619,w4,12,,,,0,55,0
category_1,1044619,w1,13,,,,0,47,0
category_1,1044619,w2,14,,,,0,41,0
category_1,1044619,w3,15,,,,0,38,0
category_1,1044619,w4,16,,,,0,44,0
category_1,1044619,w1,17,,,,0,35,0
category_1,1044619,w2,18,,,,0,36,0
category_1,1044619,w3,19,,,,0,20,0
category_1,1044619,w4,20,,,,0,63,0
category_1,1044682,w1,1,,,,0,26,0
category_1,1044682,w2,2,,,,0,71,0
category_1,1044682,w3,3,,,,0,18,0
category_1,1044682,w4,4,,,,0,30,0
category_1,1044682,w1,5,,,,0,56,0
category_1,1044682,w2,6,,,,0,23,0
category_1,1044682,w3,7,,,,0,31,0
category_1,1044682,w4,8,,,,0,76,0
category_1,1044682,w1,9,,,,0,30,0
category_1,1044682,w2,10,,,,0,57,0
category_1,1044682,w3,11,,,,0,59,0
category_1,1044682,w4,12,,,,0,64,0
category_1,1044682,w1,13,,,,0,40,0
category_1,1044682,w2,14,,,,0,40,0
category_1,1044682,w3,15,,,,0,49,0
category_1,1044682,w4,16,,,,0,45,0
category_1,1044682,w1,17,,,,0,38,0
category_1,1044682,w2,18,,,,0,59,0
category_1,1044682,w3,19,,,,0,24,0
category_1,1044682,w4,20,,,,0,26,0
category_1,1044691,w1,1,,,,0,10,0
category_1,1044691,w2,2,,,,0,18,0
category_1,1044691,w3,3,,,,0,11,0
category_1,1044691,w4,4,,,,0,20,0
category_1,1044691,w1,5,,,,0,17,0
category_1,1044691,w2,6,,,,0,9,0
category_1,1044691,w3,7,,,,0,19,0
category_1,1044691,w4,8,,,,0,16,0
category_1,1044691,w1,9,,,,0,37,0
category_1,1044691,w2,10,,,,0,25,0
category_1,1044691,w3,11,,,,0,13,0
category_1,1044691,w4,12,,,,0,16,0
category_1,1044691,w1,13,,,,0,16,0
category_1,1044691,w2,14,,,,0,26,0
category_1,1044691,w3,15,,,,0,26,0
category_1,1044691,w4,16,,,,0,18,0
category_1,1044691,w1,17,,,,0,14,0
category_1,1044691,w2,18,,,,0,10,0
category_1,1044691,w3,19,,,,0,28,0
category_1,1044691,w4,20,,,,0,38,0
category_3,1047130,w1,1,,,,0,48,0
category_3,1047130,w2,2,,,,0,27,0
category_3,1047130,w3,3,,,,0,39,0
category_3,1047130,w4,4,,,,0,65,0
category_3,1047130,w1,5,,,,0,75,0
category_3,1047130,w2,6,,,,0,47,0
category_3,1047130,w3,7,,,,0,59,0
category_3,1047130,w4,8,,,,0,66,0
category_3,1047130,w1,9,,,,0,65,0
category_3,1047130,w2,10,,,,0,38,0
category_3,1047130,w3,11,,,,0,74,0
category_3,1047130,w4,12,,,,0,48,0
category_3,1047130,w1,13,,,,0,71,0
category_3,1047130,w2,14,,,,0,40,0
category_3,1047130,w3,15,,,,0,35,0
category_3,1047130,w4,16,,,,0,66,0
category_3,1047130,w1,17,,,,0,73,0
category_3,1047130,w2,18,,,,0,68,0
category_3,1047130,w3,19,,,,0,52,0
category_3,1047130,w4,20,,,,0,82,0
category_1,1047967,w1,1,,,,0,235,0
category_1,1047967,w2,2,,,,0,119,0
category_1,1047967,w3,3,,,,0,130,0
category_1,1047967,w4,4,,,,0,71,0
category_1,1047967,w1,5,,,,0,99,0
category_1,1047967,w2,6,,,,0,127,0
category_1,1047967,w3,7,,,,0,132,0
category_1,1047967,w4,8,,,,0,136,0
category_1,1047967,w1,9,,,,0,114,0
category_1,1047967,w2,10,,,,0,111,0
category_1,1047967,w3,11,,,,0,96,0
category_1,1047967,w4,12,,,,0,101,0
category_1,1047967,w1,13,,,,0,100,0
category_1,1047967,w2,14,,,,0,85,0
category_1,1047967,w3,15,,,,0,174,0
category_1,1047967,w4,16,,,,0,125,0
category_1,1047967,w1,17,,,,0,90,0
