CategoryCode,ItemCode,Week,WeekID,DiscountValue,DiscountedPrice,SellingPrice,OnPromotion,WeeklySales
category_2,913561,w4,4,,,,0,8
category_2,913561,w1,5,,,,0,16
category_2,913561,w2,6,,,,0,15
category_2,913561,w3,7,,,,0,6
category_2,913561,w4,8,,,,0,9
category_2,913561,w1,9,,,,0,8
category_2,913561,w2,10,,,,0,16
category_2,913561,w3,11,,,,0,14
category_2,913561,w4,12,,,,0,5
category_2,913561,w1,13,,,,0,5
category_2,913561,w2,14,,,,0,5
category_2,913561,w3,15,,,,0,5
category_2,913561,w4,16,,,,0,8
category_2,913561,w1,17,,,,0,7
category_2,913561,w2,18,,,,0,6
category_2,913561,w3,19,,,,0,13
category_2,913561,w4,20,,,,0,6
category_2,999403,w1,1,,,,0,3
category_2,999403,w2,2,,,,0,6
category_2,999403,w3,3,,,,0,4
category_2,999403,w4,4,,,,0,10
category_2,999403,w1,5,,,,0,11
category_2,999403,w2,6,0.1,225.0,250.0,1,19
category_2,999403,w3,7,,,,0,10
category_2,999403,w4,8,,,,0,1
category_2,999403,w1,9,,,,0,13
category_2,999403,w2,10,,,,0,6
category_2,999403,w3,11,,,,0,9
category_2,999403,w4,12,,,,0,20
category_2,999403,w1,13,,,,0,14
category_2,999403,w2,14,,,,0,37
category_2,999403,w3,15,,,,0,29
category_2,999403,w4,16,,,,0,28
category_2,999403,w1,17,,,,0,34
category_2,999403,w2,18,,,,0,28
category_2,999403,w3,19,,,,0,15
category_2,999403,w4,20,,,,0,10
category_4,1003147,w1,1,,,,0,73
category_4,1003147,w2,2,,,,0,34
category_4,1003147,w3,3,,,,0,48
category_4,1003147,w4,4,,,,0,140
category_4,1003147,w1,5,,,,0,65
category_4,1003147,w2,6,,,,0,51
category_4,1003147,w3,7,,,,0,61
category_4,1003147,w4,8,,,,0,77
category_4,1003147,w1,9,,,,0,63
category_4,1003147,w2,10,,,,0,13
category_4,1003147,w3,11,,,,0,63
category_4,1003147,w4,12,,,,0,50
category_4,1003147,w1,13,,,,0,78
category_4,1003147,w2,14,,,,0,62
category_4,1003147,w3,15,,,,0,231
category_4,1003147,w4,16,,,,0,79
category_4,1003147,w1,17,,,,0,58
category_4,1003147,w2,18,,,,0,165
category_4,1003147,w3,19,,,,0,136
category_4,1003147,w4,20,,,,0,0
category_4,1003156,w1,1,,,,0,80
category_4,1003156,w2,2,,,,0,32
category_4,1003156,w3,3,,,,0,47
category_4,1003156,w4,4,,,,0,50
category_4,1003156,w1,5,,,,0,54
category_4,1003156,w2,6,,,,0,75
category_4,1003156,w3,7,,,,0,66
category_4,1003156,w4,8,,,,0,50
category_4,1003156,w1,9,,,,0,56
category_4,1003156,w2,10,,,,0,55
category_4,1003156,w3,11,,,,0,72
category_4,1003156,w4,12,,,,0,112
category_4,1003156,w1,13,,,,0,152
category_4,1003156,w2,14,,,,0,115
category_4,1003156,w3,15,,,,0,136
category_4,1003156,w4,16,,,,0,132
category_4,1003156,w1,17,,,,0,132
category_4,1003156,w2,18,,,,0,154
category_4,1003156,w3,19,,,,0,0
category_4,1003156,w4,20,,,,0,60
category_4,1003183,w1,1,,,,0,21
category_4,1003183,w2,2,,,,0,15
category_4,1003183,w3,3,,,,0,21
category_4,1003183,w4,4,,,,0,7
category_4,1003183,w1,5,,,,0,12
category_4,1003183,w2,6,,,,0,7
category_4,1003183,w3,7,,,,0,16
category_4,1003183,w4,8,,,,0,20
category_4,1003183,w1,9,,,,0,15
category_4,1003183,w2,10,,,,0,9
category_4,1003183,w3,11,,,,0,13
category_4,1003183,w4,12,,,,0,0
category_4,1003183,w1,13,,,,0,9
category_4,1003183,w2,14,,,,0,25
category_4,1003183,w3,15,,,,0,19
category_4,1003183,w4,16,,,,0,21
category_4,1003183,w1,17,,,,0,40
category_4,1003183,w2,18,,,,0,31
category_4,1003183,w3,19,,,,0,38
category_4,1003183,w4,20,,,,0,56
category_4,1003192,w1,1,,,,0,17
category_4,1003192,w2,2,,,,0,22
category_4,1003192,w3,3,,,,0,8
category_4,1003192,w4,4,,,,0,8
category_4,1003192,w1,5,,,,0,6
category_4,1003192,w2,6,,,,0,11
category_4,1003192,w3,7,,,,0,38
category_4,1003192,w4,8,,,,0,20
category_4,1003192,w1,9,,,,0,25
category_4,1003192,w2,10,,,,0,11
category_4,1003192,w3,11,,,,0,13
category_4,1003192,w4,12,,,,0,27
category_4,1003192,w1,13,,,,0,27
category_4,1003192,w2,14,,,,0,35
category_4,1003192,w3,15,,,,0,38
category_4,1003192,w4,16,,,,0,55
category_4,1003192,w1,17,,,,0,15
category_4,1003192,w2,18,,,,0,59
category_4,1003192,w3,19,,,,0,67
category_4,1003192,w4,20,,,,0,43
category_2,1006009,w1,1,0.1,63.0,70.0,1,19
category_2,1006009,w2,2,0.1,63.0,70.0,1,20
category_2,1006009,w3,3,0.1,63.0,70.0,1,22
category_2,1006009,w4,4,0.1,63.0,70.0,1,7
category_2,1006009,w1,5,,,,0,12
category_2,1006009,w2,6,,,,0,2
category_2,1006009,w3,7,,,,0,6
category_2,1006009,w4,8,,,,0,5
category_2,1006009,w1,9,,,,0,7
category_2,1006009,w2,10,,,,0,3
category_2,1006009,w3,11,,,,0,4
category_2,1006009,w4,12,,,,0,8
category_2,1006009,w1,13,,,,0,4
category_2,1006009,w2,14,,,,0,4
category_2,1006009,w3,15,,,,0,1
category_2,1006009,w4,16,,,,0,2
category_2,1006009,w1,17,,,,0,10
category_2,1006009,w2,18,,,,0,2
category_2,1006009,w3,19,,,,0,4
category_2,1006009,w4,20,,,,0,1
category_2,1006090,w1,1,,,,0,5
category_2,1006090,w2,2,,,,0,9
category_2,1006090,w3,3,,,,0,11
category_2,1006090,w4,4,,,,0,18
category_2,1006090,w1,5,,,,0,9
category_2,1006090,w2,6,,,,0,21
category_2,1006090,w3,7,,,,0,15
category_2,1006090,w4,8,,,,0,14
category_2,1006090,w1,9,,,,0,15
category_2,1006090,w2,10,,,,0,12
category_2,1006090,w3,11,0.1,216.0,240.0,1,37
category_2,1006090,w4,12,,,,0,25
category_2,1006090,w1,13,,,,0,25
category_2,1006090,w2,14,,,,0,22
category_2,1006090,w3,15,,,,0,5
category_2,1006090,w4,16,,,,0,32
category_2,1006090,w1,17,,,,0,39
category_2,1006090,w2,18,,,,0,23
category_2,1006090,w3,19,,,,0,15
category_2,1006090,w4,20,,,,0,19
category_2,1006099,w1,1,,,,0,6
category_2,1006099,w2,2,,,,0,3
category_2,1006099,w3,3,,,,0,2
category_2,1006099,w4,4,,,,0,5
category_2,1006099,w1,5,,,,0,3
category_2,1006099,w2,6,0.1,72.0,80.0,1,21
category_2,1006099,w3,7,,,,0,5
category_2,1006099,w4,8,,,,0,5
category_2,1006099,w1,9,,,,0,4
category_2,1006099,w2,10,,,,0,5
category_2,1006099,w3,11,,,,0,5
category_2,1006099,w4,12,,,,0,6
category_2,1006099,w1,13,,,,0,3
category_2,1006099,w2,14,,,,0,3
category_2,1006099,w3,15,,,,0,3
category_2,1006099,w4,16,0.1,72.0,80.0,1,32
category_2,1006099,w1,17,,,,0,3
category_2,1006099,w2,18,0.1,72.0,80.0,1,24
category_2,1006099,w3,19,0.1,72.0,80.0,1,24
category_2,1006099,w4,20,,,,0,7
category_2,1006108,w1,1,,,,0,8
category_2,1006108,w2,2,,,,0,8
category_2,1006108,w3,3,,,,0,5
category_2,1006108,w4,4,,,,0,2
category_2,1006108,w1,5,,,,0,4
category_2,1006108,w2,6,,,,0,7
category_2,1006108,w3,7,,,,0,15
category_2,1006108,w4,8,,,,0,12
category_2,1006108,w1,9,0.1,72.0,80.0,1,38
category_2,1006108,w2,10,,,,0,3
category_2,1006108,w3,11,,,,0,10
category_2,1006108,w4,12,,,,0,10
category_2,1006108,w1,13,,,,0,8
category_2,1006108,w2,14,0.3,56.0,80.0,1,62
category_2,1006108,w3,15,,,,0,125
category_2,1006108,w4,16,,,,0,5
category_2,1006108,w1,17,,,,0,11
category_2,1006108,w2,18,0.1,72.0,80.0,1,24
category_2,1006108,w3,19,0.1,72.0,80.0,1,10
category_2,1006108,w4,20,0.1,72.0,80.0,1,27
category_2,1010068,w1,1,,,,0,18
category_2,1010068,w2,2,,,,0,19
category_2,1010068,w3,3,,,,0,9
category_2,1010068,w4,4,,,,0,17
category_2,1010068,w1,5,,,,0,12
category_2,1010068,w2,6,,,,0,24
category_2,1010068,w3,7,,,,0,10
category_2,1010068,w4,8,,,,0,11
category_2,1010068,w1,9,,,,0,14
category_2,1010068,w2,10,0.25,127.5,170.0,1,118
category_2,1010068,w3,11,,,,0,2
category_2,1010068,w4,12,,,,0,10
category_2,1010068,w1,13,,,,0,11
category_2,1010068,w2,14,,,,0,11
category_2,1010068,w3,15,,,,0,9
category_2,1010068,w4,16,,,,0,2
category_2,1010068,w1,17,,,,0,10
category_2,1010068,w2,18,,,,0,4
category_2,1010068,w3,19,,,,0,15
category_2,1010068,w4,20,,,,0,7
category_3,1013335,w1,1,,,,0,10
category_3,1013335,w2,2,,,,0,9
category_3,1013335,w3,3,,,,0,13
category_3,1013335,w4,4,,,,0,11
category_3,1013335,w1,5,,,,0,12
category_3,1013335,w2,6,,,,0,6
category_3,1013335,w3,7,,,,0,7
category_3,1013335,w4,8,,,,0,5
category_3,1013335,w1,9,,,,0,9
category_3,1013335,w2,10,,,,0,3
category_3,1013335,w3,11,,,,0,3
category_3,1013335,w4,12,,,,0,9
category_3,1013335,w1,13,,,,0,13
category_3,1013335,w2,14,0.1,189.0,210.0,1,11
category_3,1013335,w3,15,,,,0,17
category_3,1013335,w4,16,0.1,189.0,210.0,1,16
category_3,1013335,w1,17,0.1,189.0,210.0,1,16
category_3,1013335,w2,18,,,,0,11
category_3,1013335,w3,19,,,,0,9
category_3,1013335,w4,20,,,,0,7
category_1,1015621,w1,1,,,,0,4
category_1,1015621,w2,2,,,,0,5
category_1,1015621,w3,3,,,,0,5
category_1,1015621,w4,4,,,,0,3
category_1,1015621,w1,5,,,,0,1
category_1,1015621,w2,6,,,,0,1
category_1,1015621,w3,7,,,,0,3
category_1,1015621,w4,8,,,,0,7
category_1,1015621,w1,9,,,,0,2
category_1,1015621,w2,10,,,,0,9
category_1,1015621,w3,11,,,,0,2
category_1,1015621,w4,12,,,,0,5
category_1,1015621,w1,13,,,,0,9
category_1,1015621,w2,14,,,,0,3
category_1,1015621,w3,15,,,,0,6
category_1,1015621,w4,16,,,,0,7
category_1,1015621,w1,17,,,,0,11
category_1,1015621,w2,18,,,,0,7
category_1,1015621,w3,19,,,,0,15
category_1,1015621,w4,20,,,,0,8
category_1,1021264,w1,1,,,,0,8
category_1,1021264,w2,2,,,,0,10
category_1,1021264,w3,3,,,,0,8
category_1,1021264,w4,4,,,,0,6
category_1,1021264,w1,5,,,,0,10
category_1,1021264,w2,6,,,,0,6
category_1,1021264,w3,7,,,,0,11
category_1,1021264,w4,8,,,,0,13
category_1,1021264,w1,9,,,,0,7
category_1,1021264,w2,10,,,,0,25
category_1,1021264,w3,11,,,,0,8
category_1,1021264,w4,12,,,,0,18
category_1,1021264,w1,13,,,,0,9
category_1,1021264,w2,14,,,,0,39
category_1,1021264,w3,15,,,,0,14
category_1,1021264,w4,16,,,,0,13
category_1,1021264,w1,17,,,,0,10
category_1,1021264,w2,18,,,,0,20
category_1,1021264,w3,19,,,,0,9
category_1,1021264,w4,20,,,,0,7
category_4,1024810,w1,1,,,,0,54
category_4,1024810,w2,2,,,,0,56
category_4,1024810,w3,3,,,,0,45
category_4,1024810,w4,4,,,,0,23
category_4,1024810,w1,5,,,,0,57
category_4,1024810,w2,6,,,,0,63
category_4,1024810,w3,7,,,,0,52
category_4,1024810,w4,8,,,,0,51
category_4,1024810,w1,9,,,,0,67
category_4,1024810,w2,10,,,,0,51
category_4,1024810,w3,11,,,,0,124
category_4,1024810,w4,12,,,,0,112
category_4,1024810,w1,13,,,,0,78
category_4,1024810,w2,14,,,,0,91
category_4,1024810,w3,15,,,,0,22
category_4,1024810,w4,16,,,,0,14
category_4,1024810,w1,17,,,,0,43
category_4,1024810,w2,18,,,,0,164
category_4,1024810,w3,19,,,,0,0
category_4,1024810,w4,20,,,,0,104
category_2,1026871,w1,1,,,,0,11
category_2,1026871,w2,2,,,,0,13
category_2,1026871,w3,3,,,,0,17
category_2,1026871,w4,4,,,,0,17
category_2,1026871,w1,5,,,,0,10
category_2,1026871,w2,6,,,,0,22
category_2,1026871,w3,7,,,,0,5
category_2,1026871,w4,8,,,,0,11
category_2,1026871,w1,9,,,,0,9
category_2,1026871,w2,10,,,,0,12
category_2,1026871,w3,11,,,,0,9
category_2,1026871,w4,12,,,,0,11
category_2,1026871,w1,13,,,,0,3
category_2,1026871,w2,14,,,,0,2
category_2,1026871,w3,15,,,,0,6
category_2,1026871,w4,16,,,,0,13
category_2,1026871,w1,17,,,,0,18
category_2,1026871,w2,18,,,,0,10
category_2,1026871,w3,19,,,,0,11
category_2,1026871,w4,20,,,,0,4
category_1,1030948,w1,1,,,,0,2
category_1,1030948,w2,2,,,,0,5
category_1,1030948,w3,3,,,,0,5
category_1,1030948,w4,4,,,,0,10
category_1,1030948,w1,5,,,,0,8
category_1,1030948,w2,6,,,,0,4
category_1,1030948,w3,7,,,,0,6
category_1,1030948,w4,8,,,,0,4
category_1,1030948,w1,9,,,,0,5
category_1,1030948,w2,10,,,,0,5
category_1,1030948,w3,11,,,,0,12
category_1,1030948,w4,12,,,,0,2
category_1,1030948,w1,13,,,,0,6
category_1,1030948,w2,14,,,,0,8
category_1,1030948,w3,15,,,,0,3
category_1,1030948,w4,16,,,,0,6
category_1,1030948,w1,17,,,,0,6
category_1,1030948,w2,18,,,,0,8
category_1,1030948,w3,19,,,,0,5
category_1,1030948,w4,20,,,,0,11
category_1,1032532,w1,1,,,,0,79
category_1,1032532,w2,2,,,,0,39
category_1,1032532,w3,3,,,,0,65
category_1,1032532,w4,4,,,,0,83
category_1,1032532,w1,5,,,,0,100
category_1,1032532,w2,6,,,,0,140
category_1,1032532,w3,7,,,,0,75
category_1,1032532,w4,8,,,,0,57
category_1,1032532,w1,9,,,,0,86
category_1,1032532,w2,10,,,,0,86
category_1,1032532,w3,11,,,,0,172
category_1,1032532,w4,12,,,,0,135
category_1,1032532,w1,13,,,,0,90
category_1,1032532,w2,14,,,,0,127
category_1,1032532,w3,15,,,,0,111
category_1,1032532,w4,16,,,,0,86
category_1,1032532,w1,17,,,,0,139
category_1,1032532,w2,18,,,,0,179
category_1,1032532,w3,19,,,,0,111
category_1,1032532,w4,20,,,,0,142
category_1,1032541,w1,1,,,,0,163
category_1,1032541,w2,2,,,,0,52
category_1,1032541,w3,3,,,,0,47
category_1,1032541,w4,4,,,,0,73
category_1,1032541,w1,5,,,,0,104
category_1,1032541,w2,6,,,,0,227
category_1,1032541,w3,7,,,,0,172
category_1,1032541,w4,8,,,,0,45
category_1,1032541,w1,9,,,,0,57
category_1,1032541,w2,10,,,,0,80
category_1,1032541,w3,11,,,,0,155
category_1,1032541,w4,12,,,,0,84
category_1,1032541,w1,13,,,,0,127
category_1,1032541,w2,14,,,,0,97
category_1,1032541,w3,15,,,,0,92
category_1,1032541,w4,16,,,,0,79
category_1,1032541,w1,17,,,,0,232
category_1,1032541,w2,18,,,,0,276
category_1,1032541,w3,19,,,,0,112
category_1,1032541,w4,20,,,,0,176
category_1,1032550,w1,1,,,,0,83
category_1,1032550,w2,2,,,,0,9
category_1,1032550,w3,3,,,,0,17
category_1,1032550,w4,4,,,,0,15
category_1,1032550,w1,5,,,,0,9
category_1,1032550,w2,6,,,,0,4
category_1,1032550,w3,7,,,,0,25
category_1,1032550,w4,8,,,,0,4
category_1,1032550,w1,9,,,,0,6
category_1,1032550,w2,10,,,,0,11
category_1,1032550,w3,11,,,,0,7
category_1,1032550,w4,12,,,,0,8
category_1,1032550,w1,13,,,,0,13
category_1,1032550,w2,14,,,,0,8
category_1,1032550,w3,15,,,,0,36
category_1,1032550,w4,16,,,,0,11
category_1,1032550,w1,17,,,,0,11
category_1,1032550,w2,18,,,,0,18
category_1,1032550,w3,19,,,,0,14
category_1,1032550,w4,20,,,,0,13
category_1,1032559,w1,1,,,,0,16
category_1,1032559,w2,2,,,,0,12
category_1,1032559,w3,3,,,,0,19
category_1,1032559,w4,4,,,,0,8
category_1,1032559,w1,5,,,,0,9
category_1,1032559,w2,6,,,,0,13
category_1,1032559,w3,7,,,,0,12
category_1,1032559,w4,8,,,,0,6
category_1,1032559,w1,9,,,,0,8
category_1,1032559,w2,10,,,,0,17
category_1,1032559,w3,11,,,,0,31
category_1,1032559,w4,12,,,,0,31
category_1,1032559,w1,13,,,,0,21
category_1,1032559,w2,14,,,,0,18
category_1,1032559,w3,15,,,,0,25
category_1,1032559,w4,16,,,,0,30
category_1,1032559,w1,17,,,,0,15
category_1,1032559,w2,18,,,,0,19
category_1,1032559,w3,19,,,,0,20
category_1,1032559,w4,20,,,,0,18
category_1,1032568,w1,1,,,,0,124
category_1,1032568,w2,2,,,,0,13
category_1,1032568,w3,3,,,,0,8
category_1,1032568,w4,4,,,,0,4
category_1,1032568,w1,5,,,,0,15
category_1,1032568,w2,6,,,,0,5
category_1,1032568,w3,7,,,,0,13
category_1,1032568,w4,8,,,,0,3
category_1,1032568,w1,9,,,,0,8
category_1,1032568,w2,10,,,,0,8
category_1,1032568,w3,11,,,,0,6
category_1,1032568,w4,12,,,,0,4
category_1,1032568,w1,13,,,,0,12
category_1,1032568,w2,14,,,,0,10
category_1,1032568,w3,15,,,,0,2
category_1,1032568,w4,16,,,,0,24
category_1,1032568,w1,17,,,,0,7
category_1,1032568,w2,18,,,,0,7
category_1,1032568,w3,19,,,,0,5
category_1,1032568,w4,20,,,,0,1
category_1,1032586,w1,1,,,,0,18
category_1,1032586,w2,2,,,,0,22
category_1,1032586,w3,3,,,,0,14
category_1,1032586,w4,4,,,,0,12
category_1,1032586,w1,5,,,,0,27
category_1,1032586,w2,6,,,,0,17
category_1,1032586,w3,7,,,,0,9
category_1,1032586,w4,8,,,,0,14
category_1,1032586,w1,9,,,,0,24
category_1,1032586,w2,10,,,,0,26
category_1,1032586,w3,11,,,,0,18
category_1,1032586,w4,12,,,,0,19
category_1,1032586,w1,13,,,,0,16
category_1,1032586,w2,14,,,,0,16
category_1,1032586,w3,15,,,,0,23
category_1,1032586,w4,16,,,,0,33
category_1,1032586,w1,17,,,,0,21
category_1,1032586,w2,18,,,,0,26
category_1,1032586,w3,19,,,,0,22
category_1,1032586,w4,20,,,,0,25
category_2,1044502,w1,1,,,,0,27
category_2,1044502,w2,2,,,,0,19
category_2,1044502,w3,3,,,,0,14
category_2,1044502,w4,4,,,,0,26
category_2,1044502,w1,5,,,,0,13
category_2,1044502,w2,6,,,,0,16
category_2,1044502,w3,7,,,,0,15
category_2,1044502,w4,8,,,,0,10
category_2,1044502,w1,9,,,,0,21
category_2,1044502,w2,10,,,,0,13
category_2,1044502,w3,11,,,,0,13
category_2,1044502,w4,12,,,,0,14
category_2,1044502,w1,13,,,,0,20
category_2,1044502,w2,14,,,,0,25
category_2,1044502,w3,15,,,,0,10
category_2,1044502,w4,16,,,,0,5
category_2,1044502,w1,17,,,,0,8
category_2,1044502,w2,18,,,,0,15
category_2,1044502,w3,19,,,,0,11
category_2,1044502,w4,20,,,,0,18
category_1,1044610,w1,1,,,,0,6
category_1,1044610,w2,2,,,,0,12
category_1,1044610,w3,3,,,,0,6
category_1,1044610,w4,4,,,,0,14
category_1,1044610,w1,5,,,,0,9
category_1,1044610,w2,6,,,,0,5
category_1,1044610,w3,7,,,,0,4
category_1,1044610,w4,8,,,,0,16
category_1,1044610,w1,9,,,,0,9
category_1,1044610,w2,10,,,,0,13
category_1,1044610,w3,11,,,,0,15
category_1,1044610,w4,12,,,,0,21
category_1,1044610,w1,13,,,,0,22
category_1,1044610,w2,14,,,,0,15
category_1,1044610,w3,15,,,,0,18
category_1,1044610,w4,16,,,,0,15
category_1,1044610,w1,17,,,,0,6
category_1,1044610,w2,18,,,,0,9
category_1,1044610,w3,19,,,,0,6
category_1,1044610,w4,20,,,,0,5
category_1,1044619,w1,1,,,,0,21
category_1,1044619,w2,2,,,,0,71
category_1,1044619,w3,3,,,,0,41
category_1,1044619,w4,4,,,,0,17
category_1,1044619,w1,5,,,,0,61
category_1,1044619,w2,6,,,,0,18
category_1,1044619,w3,7,,,,0,31
category_1,1044619,w4,8,,,,0,21
category_1,1044619,w1,9,,,,0,46
category_1,1044619,w2,10,,,,0,33
category_1,1044619,w3,11,,,,0,37
category_1,1044619,w4,12,,,,0,55
category_1,1044619,w1,13,,,,0,47
category_1,1044619,w2,14,,,,0,41
category_1,1044619,w3,15,,,,0,38
category_1,1044619,w4,16,,,,0,44
category_1,1044619,w1,17,,,,0,35
category_1,1044619,w2,18,,,,0,36
category_1,1044619,w3,19,,,,0,20
category_1,1044619,w4,20,,,,0,63
category_1,1044682,w1,1,,,,0,26
category_1,1044682,w2,2,,,,0,71
category_1,1044682,w3,3,,,,0,18
category_1,1044682,w4,4,,,,0,30
category_1,1044682,w1,5,,,,0,56
category_1,1044682,w2,6,,,,0,23
category_1,1044682,w3,7,,,,0,31
category_1,1044682,w4,8,,,,0,76
category_1,1044682,w1,9,,,,0,30
category_1,1044682,w2,10,,,,0,57
category_1,1044682,w3,11,,,,0,59
category_1,1044682,w4,12,,,,0,64
category_1,1044682,w1,13,,,,0,40
category_1,1044682,w2,14,,,,0,40
category_1,1044682,w3,15,,,,0,49
category_1,1044682,w4,16,,,,0,45
category_1,1044682,w1,17,,,,0,38
category_1,1044682,w2,18,,,,0,59
category_1,1044682,w3,19,,,,0,24
category_1,1044682,w4,20,,,,0,26
category_1,1044691,w1,1,,,,0,10
category_1,1044691,w2,2,,,,0,18
category_1,1044691,w3,3,,,,0,11
category_1,1044691,w4,4,,,,0,20
category_1,1044691,w1,5,,,,0,17
category_1,1044691,w2,6,,,,0,9
category_1,1044691,w3,7,,,,0,19
category_1,1044691,w4,8,,,,0,16
category_1,1044691,w1,9,,,,0,37
category_1,1044691,w2,10,,,,0,25
category_1,1044691,w3,11,,,,0,13
category_1,1044691,w4,12,,,,0,16
category_1,1044691,w1,13,,,,0,16
category_1,1044691,w2,14,,,,0,26
category_1,1044691,w3,15,,,,0,26
category_1,1044691,w4,16,,,,0,18
category_1,1044691,w1,17,,,,0,14
category_1,1044691,w2,18,,,,0,10
category_1,1044691,w3,19,,,,0,28
category_1,1044691,w4,20,,,,0,38
category_3,1047130,w1,1,,,,0,48
category_3,1047130,w2,2,,,,0,27
category_3,1047130,w3,3,,,,0,39
category_3,1047130,w4,4,,,,0,65
category_3,1047130,w1,5,,,,0,75
category_3,1047130,w2,6,,,,0,47
category_3,1047130,w3,7,,,,0,59
category_3,1047130,w4,8,,,,0,66
category_3,1047130,w1,9,,,,0,65
category_3,1047130,w2,10,,,,0,38
category_3,1047130,w3,11,,,,0,74
category_3,1047130,w4,12,,,,0,48
category_3,1047130,w1,13,,,,0,71
category_3,1047130,w2,14,,,,0,40
category_3,1047130,w3,15,,,,0,35
category_3,1047130,w4,16,,,,0,66
category_3,1047130,w1,17,,,,0,73
category_3,1047130,w2,18,,,,0,68
category_3,1047130,w3,19,,,,0,52
category_3,1047130,w4,20,,,,0,82
category_1,1047967,w1,1,,,,0,235
category_1,1047967,w2,2,,,,0,119
category_1,1047967,w3,3,,,,0,130
category_1,1047967,w4,4,,,,0,71
category_1,1047967,w1,5,,,,0,99
category_1,1047967,w2,6,,,,0,127
category_1,1047967,w3,7,,,,0,132
category_1,1047967,w4,8,,,,0,136
category_1,1047967,w1,9,,,,0,114
category_1,1047967,w2,10,,,,0,111
category_1,1047967,w3,11,,,,0,96
category_1,1047967,w4,12,,,,0,101
category_1,1047967,w1,13,,,,0,100
category_1,1047967,w2,14,,,,0,85
category_1,1047967,w3,15,,,,0,174
category_1,1047967,w4,16,,,,0,125
category_1,1047967,w1,17,,,,0,90
category_1,1047967,w2,18,,,,0,81
category_1,1047967,w3,19,,,,0,132
category_1,1047967,w4,20,,,,0,80
category_1,1048975,w1,1,,,,0,2
category_1,1048975,w2,2,,,,0,9
category_1,1048975,w3,3,,,,0,2
category_1,1048975,w4,4,,,,0,7
category_1,1048975,w1,5,0.1,63.0,70.0,1,12
category_1,1048975,w2,6,0.1,63.0,70.0,1,7
category_1,1048975,w3,7,0.1,63.0,70.0,1,15
category_1,1048975,w4,8,0.1,63.0,70.0,1,15
category_1,1048975,w1,9,0.1,63.0,70.0,1,18
category_1,1048975,w2,10,0.1,63.0,70.0,1,16
category_1,1048975,w3,11,0.1,63.0,70.0,1,8
category_1,1048975,w4,12,0.1,63.0,70.0,1,17
category_1,1048975,w1,13,0.1,63.0,70.0,1,13
category_1,1048975,w2,14,,,,0,13
category_1,1048975,w3,15,,,,0,21
category_1,1048975,w4,16,,,,0,14
category_1,1048975,w1,17,,,,0,16
category_1,1048975,w2,18,0.1,63.0,70.0,1,85
category_1,1048975,w3,19,0.1,63.0,70.0,1,30
category_1,1048975,w4,20,0.1,63.0,70.0,1,27
category_1,1049776,w1,1,,,,0,16
category_1,1049776,w2,2,,,,0,16
category_1,1049776,w3,3,,,,0,6
category_1,1049776,w4,4,,,,0,16
category_1,1049776,w1,5,,,,0,14
category_1,1049776,w2,6,,,,0,16
category_1,1049776,w3,7,,,,0,21
category_1,1049776,w4,8,,,,0,19
category_1,1049776,w1,9,,,,0,34
category_1,1049776,w2,10,,,,0,34
category_1,1049776,w3,11,,,,0,48
category_1,1049776,w4,12,,,,0,48
category_1,1049776,w1,13,,,,0,19
category_1,1049776,w2,14,,,,0,13
category_1,1049776,w3,15,,,,0,8
category_1,1049776,w4,16,,,,0,42
category_1,1049776,w1,17,,,,0,22
category_1,1049776,w2,18,,,,0,31
category_1,1049776,w3,19,,,,0,29
category_1,1049776,w4,20,,,,0,26
category_1,1050046,w1,1,,,,0,15
category_1,1050046,w2,2,,,,0,12
category_1,1050046,w3,3,,,,0,13
category_1,1050046,w4,4,,,,0,17
category_1,1050046,w1,5,,,,0,24
category_1,1050046,w2,6,,,,0,10
category_1,1050046,w3,7,,,,0,22
category_1,1050046,w4,8,,,,0,37
category_1,1050046,w1,9,,,,0,22
category_1,1050046,w2,10,,,,0,21
category_1,1050046,w3,11,,,,0,81
category_1,1050046,w4,12,,,,0,22
category_1,1050046,w1,13,,,,0,34
category_1,1050046,w2,14,,,,0,56
category_1,1050046,w3,15,,,,0,20
category_1,1050046,w4,16,,,,0,37
category_1,1050046,w1,17,,,,0,22
category_1,1050046,w2,18,,,,0,23
category_1,1050046,w3,19,,,,0,13
category_1,1050046,w4,20,,,,0,16
category_1,1054978,w1,1,,,,0,63
category_1,1054978,w2,2,,,,0,66
category_1,1054978,w3,3,,,,0,69
category_1,1054978,w4,4,,,,0,44
category_1,1054978,w1,5,,,,0,61
category_1,1054978,w2,6,,,,0,48
category_1,1054978,w3,7,,,,0,30
category_1,1054978,w4,8,,,,0,50
category_1,1054978,w1,9,,,,0,67
category_1,1054978,w2,10,,,,0,50
category_1,1054978,w3,11,,,,0,45
category_1,1054978,w4,12,,,,0,37
category_1,1054978,w1,13,,,,0,31
category_1,1054978,w2,14,,,,0,33
category_1,1054978,w3,15,,,,0,79
category_1,1054978,w4,16,,,,0,48
category_1,1054978,w1,17,,,,0,55
category_1,1054978,w2,18,,,,0,54
category_1,1054978,w3,19,,,,0,57
category_1,1054978,w4,20,,,,0,69
category_1,1056463,w1,1,,,,0,20
category_1,1056463,w2,2,,,,0,24
category_1,1056463,w3,3,,,,0,26
category_1,1056463,w4,4,,,,0,41
category_1,1056463,w1,5,,,,0,56
category_1,1056463,w2,6,,,,0,51
category_1,1056463,w3,7,,,,0,34
category_1,1056463,w4,8,,,,0,25
